vclaim-pol-02838	"Says ""the Kardashians donate whopping sum to Las Vegas mass shooting victims"""	It's fake news that Kardashians donate $1 million to Las Vegas shooting victims
vclaim-pol-02839	A flight crew took a knee and stranded the New Orleans Saints on an airport runway.	No, a flight crew did not take a knee and strand the New Orleans Saints
vclaim-pol-02840	"""I think if you look to Chicago, where you had over 4,000 victims of gun-related crimes last year, they have the strictest gun laws in the country. That certainly hasn’t helped there."""	Chicago toughest on gun control? A claim shot full of holes
vclaim-pol-02841	"""San Juan Teamsters didn't show up for work to distribute relief supplies"" because they went on strike."	Fake news posts blame Puerto Rico's truck drivers for refusing to ship relief supplies
vclaim-pol-02842	"""Las Vegas shooting witnesses report multiple gunmen dressed as security guards."""	Blog peddles fake story saying security guards ID'd as shooters at Mandalay Bay
vclaim-pol-02843	"90 percent of Americans ""support universal background checks"" for gun purchases."	Do 90% of Americans support background checks for all gun sales?
vclaim-pol-02844	"In the Alabama Senate runoff, ""the candidate I endorsed (Luther Strange) went up MANY points after endorsement!"""	Donald Trump says Luther Strange gained many points after endorsement, but evidence is weak
vclaim-pol-02845	Said there is cholera in Puerto Rico after Hurricane Maria.	Paul Krugman wrongly tweets about cholera in Puerto Rico
vclaim-pol-02846	"""The First Amendment’s the First Amendment. It goes start to finish. We can’t say to one football coach you’re fired if you kneel in silent prayer at the end of the game, but to a player, if you kneel in protest to a game, you’re celebrated."""	Sen. James Lankford's misleading comparison about NFL protests, firing of high school football coach
vclaim-pol-02847	"""The soda tax can make a difference by reducing consumption of unhealthy soda pop and sugary beverages."""	Cook County soda tax should make a dent in consumption
vclaim-pol-02848	"Some states hit hardest by opioid deaths ""have more opioid prescriptions than residents."""	Do some states have more opioid prescriptions than residents?
vclaim-pol-02849	"California Lt. Gov. Gavin Newsom was ""for (high-speed rail), before he’s against it, and then he’s for it again."""	Has Gavin Newsom ‘flip-flopped’ on California’s high-speed rail?
vclaim-pol-02850	Says a photograph shows Seattle Seahawks player Michael Bennett burning the United States flag.	Fake photo shows Seattle Seahawks player Michael Bennett burning American flag
vclaim-pol-02851	"""The average tax bill for Americans in 2016 was a 41 percent increase from 2013."""	Did taxes go up by 41 percent between 2013 and 2016?
vclaim-pol-02852	"While Mayor Rick Kriseman said he would dip into reserves this year because of Hurricane Irma, he ""went into the emergency reserves before Irma ever hit."""	Rick Kriseman wrongly suggests city didn't dip into reserves before Irma
vclaim-pol-02853	"""California, New York and Massachusetts, they represent about 20 percent of the population, they get close to 36 percent of Obamacare funding. It's just simply inequitable."""	Obamacare funding given to states unfairly, says repeal and replace supporter Ron Johnson
vclaim-pol-02854	"New York has ""the biggest outmigration of citizens of any state."""	It's true: A lot of people are leaving New York
vclaim-pol-02855	"""We’re the only developed nation in the world that doesn’t have paid maternity leave."""	U.S. is only developed nation without mandated paid maternity leave
vclaim-pol-02856	"Says ""No, I don't benefit, I don't benefit"" from his tax proposal."	Donald Trump's dubious claim that his tax plan won't benefit him
vclaim-pol-02857	"""Human meat found in McDonald’s meat factory"""	Fake news: Human remains were not found in McDonald's hamburgers
vclaim-pol-02858	"Ending the estate tax would ""protect millions of small businesses and the American farmer."""	Donald Trump's Pants on Fire claim about the estate tax, small businesses and farms
vclaim-pol-02859	"""We have one senator who’s a ‘yes’ vote ... but he’s in the hospital. And he’s a ‘yes’ vote. So we can’t do it by Friday. So we have the votes"" to pass a health care bill."	Donald Trump wrongly blames ‘hospitalized’ senator for GOP health care collapse
vclaim-pol-02860	"""The current city mayor (Kasim Reed) has been virtually absent in terms of regional cooperation the last eight years."""	Was Reed virtually absent from regional issues? No
vclaim-pol-02861	"""Washington State Legislature votes to change its name because George Washington owned Slaves."""	No, Washington state did not change its name because George Washington owned slaves
vclaim-pol-02862	"""Since 2010, Republicans have won unaffiliated voters in every general election."""	Woodhouse says GOP is winning unaffiliated voters in NC
vclaim-pol-02863	"""So now they take drugs, literally, and they throw it, a hundred pounds of drugs. They throw it over the wall, they have catapults, but they throw it over the wall, and it lands and it hits somebody on the head."""	Donald Trump largely accurate about drugs catapulted across the U.S.-Mexico border
vclaim-pol-02864	"North Korea is ""the fifth or fourth most sanctioned nation."""	Is North Korea the 4th most sanctioned nation?
vclaim-pol-02865	"""Missouri Votes to Let Employers Fire People Who Use Birth Control."""	Column on Feministing website about abortion law is Pants on Fire
vclaim-pol-02866	"""The bill that I carried cutting MO’s income tax for 1st time in over 100 years will start its 1st phase in jan 1 2018. #moleg @Eric_Schmitt"""	First cut to Missouri income tax in over 100 years?
vclaim-pol-02867	"""If you pass the so-called Dream Act, it will be the single biggest amnesty in the history of the United States, even bigger than the 1986 amnesty."""	Sen. Tom Cotton misleads in claim about Dream Act amnesty
vclaim-pol-02868	"""12 more hurricanes headed towards U.S."""	12 hurricanes coming toward U.S.? Fake post is totally wrong
vclaim-pol-02869	"Florida’s coastal and stormwater infrastructure are ""two of the most critical areas during a storm, and received D-plus and D ratings, respectively, by the American Society of Civil Engineers in 2016."""	Gwen Graham accurately says parts of Florida's infrastructure not prepared for climate change
vclaim-pol-02870	"""NFL fines Pittsburgh Steelers $1 million each for skipping national anthem."""	NFL’s Goodell didn't say he would fine Steelers players $1 million each for skipping national anthem
vclaim-pol-02871	"""Fox Sports cancels all NFL broadcasts ‘until players respect the flag.’ """	Fox still broadcast NFL games after protests, despite fake news claims
vclaim-pol-02872	"""NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country."""	Trump's Mostly False claim that NFL ratings are 'way down'
vclaim-pol-02873	"DACA was ""a mere memo from the Department of Homeland security under Barack Obama, which violated the laws."""	In debate, Roy Moore claims DACA was a 'mere memo,' violated laws
vclaim-pol-02874	"Alabama is ""the most generous state in the union in terms of what we give to charities."""	Alabama ranks high in charitable giving, but not No. 1, as Luther Strange said
vclaim-pol-02875	"The GOP’s health bill will protect people with pre-existing conditions ""every bit as well as Obamacare did."""	Graham-Cassidy, the GOP alternative to Obamacare, weakens protections for pre-existing conditions
vclaim-pol-02876	"""Roy Moore fought for pay increases for politicians while courts had to shut down because of lack of funding."""	Did Roy Moore fight for pay raises for 'politicians' during a court shutdown? No
vclaim-pol-02877	"""Republicans want to restore #gunrights to felons"""	Are Republicans trying to allow convicted felons to own guns?
vclaim-pol-02878	"The Graham-Cassidy health care bill does ""include coverage of pre-existing conditions."""	Trump's misleading claim on pre-existing protections in Graham-Cassidy
vclaim-pol-02879	"""Thomas Jefferson said, ‘Government that governs least governs best.’ """	Mike Pence erroneously credits Thomas Jefferson with small government quote
vclaim-pol-02880	"Says ""Carnival Cruise Lines will now offer free cruises"" to hurricane victims."	Carnival isn’t giving hurricane victims a free cruise, despite fake news post
vclaim-pol-02881	"""Since we took office, we have been outpacing the nation in job growth."""	Is Missouri really outpacing nation in jobs since Greitens took office?
vclaim-pol-02882	"Says Ted Cruz is the ""same senator who once supported a ban on sex toys."""	Mostly False: Ted Cruz 'same senator who once supported a ban on sex toys'
vclaim-pol-02883	"""Ronald Reagan was a verified Democrat until his mid-50s."""	Ex-Democrat and GOP Senate hopeful Kevin Nicholson: Ronald Reagan was a Democrat until his mid-50s
vclaim-pol-02884	"Says the Austin metro region ""will lead"" the nation ""with population growth over 50%"" over the next 30 years."	John Thomaides, San Marcos mayor, says Austin region will outgrow all others to 2046
vclaim-pol-02885	"Under the Graham-Cassidy health insurance bill, in ""states like Maine, Virginia, Florida, Missouri, there will be billions more dollars to provide health insurance coverage for those in those states who have been passed by by Obamacare."""	Bill Cassidy offers misleading defense in face-off with Jimmy Kimmel
vclaim-pol-02886	"""Private insurance companies in this country spend between 12 and 18 percent on administration costs. The cost of administering the Medicare program, a very popular program that works well for our seniors, is 2 percent. We can save approximately $500 billion a year just in administration costs."""	Comparing administrative costs for private insurance and Medicare
vclaim-pol-02887	"North Carolina is home to ""two rivers of the top five most polluted rivers"" in the U.S."	NC Democrat says state's rivers are among the top 5 'most polluted'
vclaim-pol-02888	"""House Dems introduce bill to remove citizenship requirement from presidency."""	House Democrats did not introduce bill to remove citizenship requirement for U.S. presidency
vclaim-pol-02889	"""Companies are moving back, creating job growth the likes of which our country has not seen in a very long time."""	How strong has job growth been on Donald Trump's watch?
vclaim-pol-02890	"""Even with a permanent income tax increase... the budget is more than $1 billion out of balance…"""	Rauner's right: Illinois budget balancing act an ongoing production
vclaim-pol-02891	"Vermont had to ""scrap"" its single-payer health insurance program because it was ""going bankrupt."""	Vermont single-payer was scrapped because it was going bankrupt? No, it was never implemented
vclaim-pol-02892	"""Seventy-six percent of the American people support us passing the DREAM Act … with citizenship and legalization as part of it all. … More than 60 percent of Republicans support that."""	Do three-quarters of Americans support the DREAM Act? Nancy Pelosi says so
vclaim-pol-02893	"""Susan Rice arrested for criminal ‘unmasking’ of Trump officials."""	Troll site makes up story that Susan Rice arrested for unmasking Trump officials
vclaim-pol-02894	"""U.S. comedian Kevin Hart in critical condition after gory car crash."""	Comedian Kevin Hart’s confession is real, but car crash report is fake news
vclaim-pol-02895	"""Long gas lines forming in North Korea."""	Are long gas lines forming in North Korea, as Donald Trump says?
vclaim-pol-02896	"Says PolitiFact reported that ""95 percent of what (Donald Trump) says is a lie."""	Joy Behar claims that PolitiFact said Donald Trump lies 95 percent of the time
vclaim-pol-02897	"Says ""92 percent of the people agree on DACA."""	President Donald Trump's Half True claim that support for DACA is as high as '92 percent'
vclaim-pol-02898	"Says U.S. Treasury Secretary Steven Mnuchin ""wants to use a government jet that costs $25,000 per hour for his honeymoon."""	Did U.S. Treasury Secretary Steve Mnuchin want a $25,000-an-hour government jet for his honeymoon?
vclaim-pol-02899	"""African Americans in Missouri are 75 percent more likely to be stopped and searched by law enforcement officers than caucasians."""	NAACP president is partially accurate on stops and searches statistic
vclaim-pol-02900	"Says Roy Moore is ""on the wrong side of Trump’s border wall."""	GOP super PAC says Alabama's Roy Moore doesn't back Trump's border wall
vclaim-pol-02901	"Democrats ""setup"" and ""manipulated"" the political violence in Charlottesville"	Rohrabacher repeats bogus claim Democrats orchestrated Charlottesville violence
vclaim-pol-02902	"""Mass voter fraud just discovered, to the amount that could void Hillary’s victory In New Hampshire."""	Website passes along dubious claims about fraudulent New Hampshire votes
vclaim-pol-02903	"""Facts have come to light that indicate that a pivotal, close election was likely changed through voter fraud on November 8, 2016: New Hampshire’s U.S. Senate Seat, and perhaps also New Hampshire’s four Electoral College votes in the presidential election."""	Is there evidence of voter fraud in New Hampshire, as Kris Kobach said? Not really
vclaim-pol-02904	"San Francisco and Takoma Park, Md., are ""allowing illegals to vote."""	Can noncitizens vote in San Francisco, Takoma Park elections?
vclaim-pol-02905	"""Calling for the assassination of the president is a federal crime."""	Chappelle-Nadal’s statement isn’t necessarily a federal crime
vclaim-pol-02906	"""Nearly 2/3 of rural Missourians don’t have access to broadband. That needs to change."""	Roy Blunt points out a serious lack of Internet infrastructure in Missouri
vclaim-pol-02907	"""President Obama used"" his DACA order ""to unilaterally confer U.S. citizenship."""	Ken Paxton makes unfounded claim that Barack Obama used DACA to 'unilaterally confer' citizenship
vclaim-pol-02908	"""So the number on DACA is 800,000, but every one person can bring in their entire extended family once they reach a certain status. So it's 3 or 4 million, right?"""	Rep. Dave Brat claims DACA leads to chain migration of up to 4 million. That's False
vclaim-pol-02909	"""We've got about $3 trillion in trapped cash overseas that basically can't come back in this country because of our tax laws."""	Paul Ryan: 35% corporate tax rate keeps $3 trillion in 'trapped cash' overseas from coming to U.S.
vclaim-pol-02910	"Says ""the latest polls show us tied neck-and-neck"" with Sen. Ted Cruz."	Beto O'Rourke says latest polls show he's running even with Ted Cruz
vclaim-pol-02911	"The mobilization of the military in response to the storms in Puerto Rico and the U.S. Virgin Islands ""is the largest ever mobilization of our military in a naval and marine operation"" and an Air Force carrier there ""was the first-ever as well."""	Has the military taken unprecedented action in response to Hurricane Irma?
vclaim-pol-02912	"""Since I’ve been the state treasurer, we’ve increased the building, construction of affordable housing by 80 percent."""	John Chiang’s claim on California’s affordable housing doesn’t add up
vclaim-pol-02913	"Wisconsin is ""guaranteeing Foxconn almost $3 billion, but Foxconn is not contractually guaranteeing how many full-time employees it will hire, for how long and at what pay."""	Wisconsin 'guaranteeing' nearly $3 billion to Foxconn with no job guarantees, governor hopeful says
vclaim-pol-02914	"""Muslims’ disturbing plan comes out after grocery stores go bare to prepare for Irma."""	Freedom Daily misleads about potential food poisoning at grocery stores, Hurricane Irma
vclaim-pol-02915	"The new Illinois school funding formula ""created a tax shelter for the wealthy and a voucher program…"""	"""Scholarship,"" ""voucher,"" ""tax shelter for the wealthy:"" What's really in IL school funding bill?"
vclaim-pol-02916	"""Paul Ryan doesn't know what the minimum wage is in Wisconsin."""	Tweets mislead saying Wisconsin's Paul Ryan doesn't know what the minimum wage is in his home state
vclaim-pol-02917	"""Florida Governor Rick Scott now listed as ‘critical’ after bizarre hurricane cleanup accident."""	Claim Florida Gov. Rick Scott injured in Irma recovery is fake
vclaim-pol-02918	"""Georgia mosque keeps Hurricane Harvey donations, will send to Syrian refugees instead"""	Fake news: A Georgia mosque did NOT divert Harvey donations to Syrian refugees
vclaim-pol-02919	"""Mar-A-Lago (was) destroyed by (Hurricane) Irma (and) Jared Kushner (is) still missing."""	No, Jared Kushner is not missing after Hurricane Irma demolished Mar-a-Lago
vclaim-pol-02920	"""The Affordable Care Act is the single largest tax increase in my lifetime."""	Karen Handel wrongly says Obamacare tax increase largest ever in her lifetime
vclaim-pol-02921	"""No court has held (Deferred Action for Childhood Arrivals) unconstitutional."""	What have courts said about the constitutionality of DACA?
vclaim-pol-02922	"""The governor’s cuts would kick over 8,000 people out of their homes."""	Claim about in-home care cuts Mostly False
vclaim-pol-02923	"""Just in our first six months in office, Missouri moved up the rankings nine places ... of the best states to do business."""	Greitens' claim of improving business climate Half True
vclaim-pol-02924	"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy."""	Will Trump's decision on DACA hurt New York's economy?
vclaim-pol-02925	"""Schools in Austin Independent School District are teaching children as young as 4 years old that their gender is fluid – that they’re not a boy or a girl and they can choose whichever gender they want."""	Mostly False: Austin children taught gender is fluid starting in pre-kindergarten
vclaim-pol-02926	"Sen. Kirsten Gillibrand ""no longer supports the fight to combat the international delegitimization of Israel."""	Gillibrand still opposes boycott of Israel despite flip-flop
vclaim-pol-02927	"""President (Ronald) Reagan did a similar thing. George H.W. Bush did a similar order"" as former President Barack Obama’s Deferred Action for Childhood Arrivals, or DACA."	Did Reagan and H.W. Bush issue actions similar to DACA, as Al Franken said?
vclaim-pol-02928	"""30,000 scientists have come forward confirming that man-made climate change is a hoax perpetuated by the elite in order to make money."""	No, 30,000 scientists have not said climate change is a hoax
vclaim-pol-02929	"""ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’"""	No, ISIS didn't lay down its arms after Katy Perry encouraged world peace
vclaim-pol-02930	"Says Tony Evers ""allowed a middle-school teacher found guilty of spreading pornographic material at school to keep teaching students."""	Wisconsin GOP mostly misfires in attack on governor candidate Tony Evers over school porn case
vclaim-pol-02931	"""Computer models show Irma destroying New York City on Sept. 10."""	No, Irma isn't predicted to destroy New York City
vclaim-pol-02932	"""We're still doing dumb things like telling the parent of an 11-year-old that it's against the law for them to tell their parents what they were tested on ... That will end when I'm governor."""	Putnam wrongly says it's unlawful for students to talk about tests with parents
vclaim-pol-02933	"""We have over a million (legal immigrants) a year, more than at any time in the history of this country. We have the largest percentage of immigrants, almost tied now with the historical high as a percentage of immigrants living in this country."""	Has legal immigration hit a record high, as Rick Santorum said?
vclaim-pol-02934	"Says a poll showed 70 percent to 75 percent of people want to see Confederate statues ""remain up and not taken down."""	Sid Miller: Poll shows 70 percent to 75 percent of Americans oppose removals of Confederate statues
vclaim-pol-02935	"The Clinton Foundation is sending water to Houston ""for $7 a bottle."""	No, the Clinton Foundation is not charging $7 per water bottle sent to Houston
vclaim-pol-02936	"Says Barack Obama, Chuck Schumer and Hillary Clinton ""all voted for"" a border wall as senators."	Jeff Denham’s Half True claim top Democrats voted for border wall
vclaim-pol-02937	"""Hurricane Irma could be a Category 6 by the time it hits East Coast."""	Hurricane Irma can't be a Category 6 storm
vclaim-pol-02938	Says Lady Gaga was arrested after a confrontation with First Lady Melania Trump.	No, Lady Gaga was not arrested for criticizing Melania Trump. That’s fake news
vclaim-pol-02939	"""In 1986, President Ronald Reagan"" cut the business tax rate to 34 percent and ""it worked -- our economy boomed, the middle class thrived and median family income increased."""	In Milwaukee op-ed, Donald Trump overstates economic impact of Ronald Reagan corporate tax rate cut
vclaim-pol-02940	"""We're flying 1987 planes with 1987 technology."""	Testing Sean Duffy claim that 'We're flying 1987 planes with 1987 technology'
vclaim-pol-02941	"Says President Barack Obama’s policy known as DACA ""contributed to a surge of minors at the southern border."""	Jeff Sessions' questionable claim that DACA helped cause spike in minors at border
vclaim-pol-02942	"In addition to his compensation as a judge, ""Roy Moore and his wife (paid themselves) over $1 million from a charity they ran."""	Did Alabama Senate candidate Roy Moore take $1 million from a charity he ran?
vclaim-pol-02943	"""My grandparents were proud immigrants to the United States of America, here to Illinois in the late 1800s. My grandparents did not speak English when they were young."""	Immigrant tale twists branches of Bruce Rauner's family tree
vclaim-pol-02944	"Hurricane Irma is ""predicted to come through Mexico, hit us and everything in between up to Houston."""	A map showing Hurricane Irma on a path to hit Houston is fake news
vclaim-pol-02945	"""Navy destroyer strikes a building in downtown Houston."""	Internet rumor about Navy destroyer hitting Houston building isn’t anchored in reality
vclaim-pol-02946	Says Manny Pacquiao, Usain Bolt and Princes William and Harry have donated tens of millions of dollars to Hurricane Harvey victims.	Celebrity donations of tens of millions of dollars to Harvey victims are fake news
vclaim-pol-02947	"Says Aaron Rodgers ""is not the highest tax rate payer"" in Wisconsin, it's ""the single mom getting 24 grand in benefits with two kids who will lose 80 cents on the dollar if she goes and takes a job."""	Paul Ryan's misleading claim about a single mom, not Aaron Rodgers, paying the highest tax rate
vclaim-pol-02948	"Says video shows Mike Pence quoting the Bible as justification for ""Congress not to fund Katrina relief effort."""	Pants on Fire! Mike Pence cited Bible to oppose Hurricane Katrina relief bill, liberal bloggers say
vclaim-pol-02949	"""We stopped traffic coming through -- 78 percent."""	Donald Trump repeats false claim about illegal border crossings
vclaim-pol-02950	"""Two-thirds of the (Hurricane Sandy relief) bill had nothing to do with Sandy."""	Ted Cruz's Mostly False claim that two-thirds of Sandy relief was pork spending
vclaim-pol-02951	"""Floyd Mayweather Jr. donates a whopping sum of money to Houston after hurricane."""	It's fake news that Floyd Mayweather Jr. donated $200 million to Houston for Hurricane Harvey relief
vclaim-pol-02952	"""Our conservative Georgia values are under attack"" ... (People) are ""calling for the removal of George Washington and Thomas Jefferson statues."""	Kemp decries calls by 'radical left' to remove Washington, Jefferson statues. We looked for examples
vclaim-pol-02953	"""As of 2014, illegal aliens made up roughly 3.5 percent of our population, and committed over 10 percent of all murders."""	Gaetz misleads in claim about immigrants, crime
vclaim-pol-02954	"Says former President Barack Obama ""pardoned a traitor who gave U.S. enemies state secrets, he also pardoned a terrorist who killed Americans."""	Did Obama pardon a terrorist and a traitor, as Katie Pavlich said?
vclaim-pol-02955	"Under Scott Walker, Wisconsin is ""still 16,000 manufacturing jobs lower than we were during the recession."""	Senator: Under Scott Walker, state is 16,000 manufacturing jobs lower than during recession
vclaim-pol-02956	Photo shows severe flooding at a Houston airport.	Fake photo shows possible climate change effects, not flooded Houston airport
vclaim-pol-02957	"Says Adam Sandler said ""Mormons are some of the most decent people I’ve ever come across."""	Fake news sites say celebrities praise Mormons, but quotes are made up
vclaim-pol-02958	"""I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office."""	When can the 25th Amendment be used against a president?
vclaim-pol-02959	"Says Marco Rubio took ""three quarters of a million dollars from fossil fuel executives"" during the 2016 Senate election."	Marco Rubio took three-quarters of a million from fossil fuel executives, heckler said
vclaim-pol-02960	"Says his conviction is ""a political witch hunt by holdovers in the Obama justice department."""	Arpaio falsely ties conviction to Obama administration
vclaim-pol-02961	Photo shows a shark swimming on a freeway in Houston.	There are no sharks swimming in the streets of Houston or anywhere else
vclaim-pol-02962	"""President (Donald) Trump pardons Kim Davis."""	It's fake news that Donald Trump pardoned Kentucky clerk Kim Davis
vclaim-pol-02963	"""Obama is in Texas serving meals!"""	An outdated photo wrongly suggests Barack Obama is at a food shelter in Houston
vclaim-pol-02964	"Public schools, colleges and state-funded day care centers ""will be made into sanctuaries by Bruce Rauner signing SB 31."""	"Illinois schools as immigrant ""sanctuaries?"" If only they read the bill"
vclaim-pol-02965	"""I'm the only candidate who has not accepted money from Carl Paladino nor LPCiminelli; two of the biggest developers in the city of Buffalo."""	Which candidates for Buffalo mayor took money from top developers?
vclaim-pol-02966	"Says Foxconn didn't keep a promise to build a plant in Pennsylvania because ""Pennsylvania changed governors."""	Scott Walker misleads saying Pennsylvania lost Foxconn plant because Democrat replaced GOP governor
vclaim-pol-02967	Says Rick Kriseman is $35 million over budget on St. Petersburg’s new police station.	Rick Baker wrongly says new police headquarters is over budget
vclaim-pol-02968	"Says Kelli Ward hosted a town hall on ""chemtrail conspiracy theories"" and is open to sponsoring chemtrails legislation."	No, Kelli Ward isn't a chemtrails conspiracy theorist
vclaim-pol-02969	"Says the Joker's ""Red Hood"" origin story is ""the true one."""	Joker origin story draws out the geek in CNN's Jake Tapper (and us, too)
vclaim-pol-02970	"""We’ve got dozens of counties around America that have zero insurers left."""	Pants on Fire! Paul Ryan uses old stat to claim counties will have no Obamacare insurer in 2018
vclaim-pol-02971	"""We’ve got a police station that’s under construction right now, they are actually ahead of schedule and under budget."""	Is the new St. Pete police station under budget and ahead of schedule?
vclaim-pol-02972	"""At the PEAK of slavery in 1860, only 1.4% of Americans owned slaves. What your history books (don't) tell you is that 3,000 blacks owned a total of 20,000 slaves the same year."""	Viral post gets it wrong about extent of slavery in 1860
vclaim-pol-02973	"""Austin is the safest big city in Texas."""	Steve Adler calls Austin safest big city in Texas
vclaim-pol-02974	"""We have become an energy exporter for the first time ever just recently."""	Donald Trump wrongly says U.S. is a net energy exporter
vclaim-pol-02975	"""No president in history has imposed larger personal lifestyle costs on the taxpayer than Donald Trump."""	Are Trump's travels imposing historic costs on taxpayers, as David Frum said?
vclaim-pol-02976	"""There aren't too many people outside protesting"" his speech at the Phoenix Convention Center."	Trump's False claim that there weren't too many people protesting his Phoenix rally
vclaim-pol-02977	"Says ""Barcelona terrorist"" is cousins with former President Barack Obama."	Barcelona terrorist related to Barack Obama, fake news site falsely says
vclaim-pol-02978	"""Rosa Parks’ daughter praises (President Donald) Trump’s response to Charlottesville."""	Fake news: Rosa Parks had no daughter who could praise Trump’s comments
vclaim-pol-02979	"""Most people on Medicaid are kids, or seniors, or the disabled."""	Two-thirds of those on Medicaid are children, seniors or disabled
vclaim-pol-02980	"""We took Wisconsin from the Bottom 10 for business to the Top 10."""	Testing Scott Walker's Top 10 business ranking claim
vclaim-pol-02981	"""Crime has been getting worse since Jerry Brown was elected governor."""	Has crime been getting worse in California since Jerry Brown was elected governor?
vclaim-pol-02982	"Gov. Roy Cooper has ""filed nearly one lawsuit a month, with every single one of them an attempt to extend his own power."""	NC Rep. Lewis says Gov. Cooper has filed 'nearly one lawsuit a month' to seize power
vclaim-pol-02983	"Says Sen. Jon Tester ""believes that we should have a national registration so that the people of Montana should have to ask permission before they purchase a gun, ask permission from the federal government."""	Republican Senate hopeful's absurd claim Montana Sen. Jon Tester supports a national gun registry
vclaim-pol-02984	"""White supremacist who killed protester is a Democrat and visited (President Barack) Obama in Oval Office."""	Story that Obama supporter was behind wheel of car in Charlottesville is fake news
vclaim-pol-02985	"""(For) white working-class America, death rates among white men are up 20 percent."""	Death rates for white men up 20 percent, GOP strategist says
vclaim-pol-02986	Says there is proof Democrats hired actors to plan violence in Charlottesville.	Blog posts wrongly say there's proof Democrats hired actors to play white nationalists
vclaim-pol-02987	"Says he ""made St. Petersburg the state's best maintained large sewer system in 2007."""	Was St. Petersburg the state's best maintained large sewer system in 2007?
vclaim-pol-02988	"""Ted Kaczynski has less restrictive confinement than the youth at Lincoln Hills."""	Federal judge: 'Ted Kaczynski has less restrictive confinement than the youth at Lincoln Hills'
vclaim-pol-02989	"""70 million Americans have a criminal record — that’s one in three adults."""	How many U.S. adults have a criminal record? Depends on how you define it
vclaim-pol-02990	"White nationalist protesters in Charlottesville ""had a permit. The other group didn’t have a permit."""	Donald Trump wrong that Charlottesville counter-protesters didn't have a permit
vclaim-pol-02991	"""The United States ended slavery around the world, and maybe we should get some credit for that, too."""	Tucker Carlson wrongly says United States 'ended slavery around the world'
vclaim-pol-02992	"""Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!"""	Donald Trump retells Pants on Fire claim about Gen. Pershing ending terrorism for 35 years
vclaim-pol-02993	"Says Sen. Bill Nelson ""has aligned himself with communists and dictators,"" ""went to Venezuela to admire Chávez’s revolution"" and ""supports murderers."""	A ridiculous statement in Republicans' radio ad says Sen. Bill Nelson 'supports murderers'
vclaim-pol-02994	"Wages ""haven’t gone up for a long time."""	Donald Trump said wages 'haven’t gone up for a long time,' but that's wrong
vclaim-pol-02995	"""There are communities under Sharia law right now in our country. Up in Illinois. ... There’s Sharia law, as I understand it, in Illinois, Indiana -- up there. I don't know."""	Alabama's Roy Moore says whole communities in Midwest are under Sharia law
vclaim-pol-02996	"House Bill 330 ""grants immunity from liability to motorists who strike protesters."""	Under bill, could drivers hit protesters with immunity? Cooper misleads
vclaim-pol-02997	"""Whoopi Goldberg humiliated, handcuffed and dragged out of the TV studio."""	Fake news wrongly says Whoopi Goldberg arrested for running puppy mill
vclaim-pol-02998	"""Foxconn tax break could exceed $1 million per job."""	Wisconsin paying Foxconn $1 million per job possible, if not likely
vclaim-pol-02999	"Chicago city officials ""have adopted an official policy of protecting criminal aliens who prey on their own residents."""	"Jeff Sessions stretches to link ""criminal aliens"" and Chicago crime"
vclaim-pol-03000	"""The idea of putting up (Confederate) monuments actually didn’t happen right after the Civil War. It happened during the 1960s."""	Did Confederate symbols gain prominence in the civil rights era?
vclaim-pol-03001	"Wisconsin's $3 billion incentive offer to Foxconn is ""the largest gift ever by a state to a foreign company."""	Would Wisconsin's $3 billion to Foxconn be largest-ever 'gift' by any state to a foreign company?
vclaim-pol-03002	"""When Rick Baker heard (racist remarks from another mayoral candidate), he went after Congemi. Rick Kriseman he just looked away. Tolerating bigotry in silence is no virtue; taking it on is."""	Rick Baker PAC dramatizes Mayor Kriseman's inaction to candidate's 'go back to Africa' rant
vclaim-pol-03003	"""Charlottesville car attacker is anti-Trump Antifa supporter."""	Charlottesville hit-and-run driver was anti-fascist activist, Internet post claims
vclaim-pol-03004	"""Virginia police arrest wrong person to cover for Antifa member who ran over protesters."""	Post wrongly says Charlottesville police arrested wrong person in hit and run
vclaim-pol-03005	"""Half of all immigrant households receive benefits from our social welfare system."""	Perdue cites data on immigrant households benefiting from social welfare programs
vclaim-pol-03006	"Emails show Democrats, Hillary Clinton and George Soros instigated and orchestrated racial protests in Charlottesville by trying to ""control"" and keep people ""desperate."""	Infowars' Alex Jones falsely says George Soros, Hillary Clinton instigated Charlottesville violence
vclaim-pol-03007	"""Dwayne 'The Rock' (Johnson) Has Officially Filed For The 2020 Presidential Campaign"""	Did Dwayne the Rock Johnson officially file to run for president in 2020?
vclaim-pol-03008	"""Every one of the financial bad management practices that I inherited, every one of them, have either been eliminated or cut significantly."""	Scoop, toss and spin: Digging into Rahm Emanuel's budget claim
vclaim-pol-03009	"""Violent crimes where a firearm is used have remained static since 2013 in both New York State and Erie County"""	How has gun crime changed since the SAFE Act?
